Index,Fixture,Date,Promotion,Match type,Event
3760,Hiromu Takahashi & Shingo Takagi vs. Minoru Suzuki & Yoshinobu Kanemaru,10/18/2020,New Japan Pro Wrestling,Tag Team,NJPW G1 Climax 2020 - Tag 19
3761,"DOUKI, El Desperado, Taichi & Zack Sabre Jr. vs. Hirooki Goto, Tomohiro Ishii, Toru Yano & YOSHI-HASHI",10/18/2020,New Japan Pro Wrestling,Eight Man Tag Team,NJPW G1 Climax 2020 - Tag 19
3762,"Gedo, Jay White, KENTA & Taiji Ishimori vs. Hiroshi Tanahashi, Jeff Cobb, Juice Robinson & Master Wato",10/18/2020,New Japan Pro Wrestling,Eight Man Tag Team,NJPW G1 Climax 2020 - Tag 19
3763,BUSHI & Tetsuya Naito vs. EVIL & Yujiro Takahashi,10/18/2020,New Japan Pro Wrestling,Tag Team,NJPW G1 Climax 2020 - Tag 19
3764,Danny Limelight vs. Misterioso Jr.,10/17/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #11 - NEVER - Tag 1
3765,Hikuleo vs. TJP,10/17/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #11 - NEVER - Tag 1
3766,Alex Zayne vs. PJ Black,10/17/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #11 - NEVER - Tag 1
3767,Chase Owens & KENTA vs. David Finlay & Jeff Cobb,10/17/2020,New Japan Pro Wrestling,Tag Team,NJPW STRONG #11 - NEVER - Tag 1
3768,Danny Limelight vs. Misterioso,10/17/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #11 - NEVER - Tag 1
3769,EVIL vs. SANADA,10/17/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 18
3770,KENTA vs. Tetsuya Naito,10/17/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 18
3771,Hiroshi Tanahashi vs. Zack Sabre Jr.,10/17/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 18
3772,Toru Yano vs. YOSHI-HASHI,10/17/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 18
3773,Hirooki Goto vs. Juice Robinson,10/17/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 18
3774,Gabriel Kidd vs. Yuya Uemura,10/17/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 18
3775,Kazuchika Okada vs. Will Ospreay,10/16/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 17
3776,Jay White vs. Tomohiro Ishii,10/16/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 17
3777,Kota Ibushi vs. Taichi,10/16/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 17
3778,Minoru Suzuki vs. Shingo Takagi,10/16/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 17
3779,Jeff Cobb vs. Yujiro Takahashi,10/16/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 17
3780,Gabriel Kidd vs. Yota Tsuji,10/16/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 17
3781,EVIL vs. Hirooki Goto,10/14/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 16
3782,Tetsuya Naito vs. Toru Yano,10/14/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 16
3783,Yota Tsuji vs. Yuya Uemura,10/14/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 16
3784,Juice Robinson vs. Zack Sabre Jr.,10/14/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 16
3785,KENTA vs. YOSHI-HASHI,10/14/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 16
3786,Hiroshi Tanahashi vs. SANADA,10/14/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 16
3787,Jay White vs. Minoru Suzuki,10/13/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 15
3788,Kazuchika Okada vs. Tomohiro Ishii,10/13/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 15
3789,Jeff Cobb vs. Will Ospreay,10/13/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 15
3790,Kota Ibushi vs. Yujiro Takahashi,10/13/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 15
3791,Shingo Takagi vs. Taichi,10/13/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 15
3792,Gabriel Kidd vs. Yuya Uemura,10/13/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 15
3793,Juice Robinson vs. SANADA,10/11/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 14
3794,Hirooki Goto vs. Hiroshi Tanahashi,10/11/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 14
3795,KENTA vs. Toru Yano,10/11/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 14
3796,YOSHI-HASHI vs. Zack Sabre Jr.,10/11/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 14
3797,EVIL vs. Tetsuya Naito,10/11/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 14
3798,Gabriel Kidd vs. Yota Tsuji,10/11/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 14
3799,Jeff Cobb vs. Tomohiro Ishii,10/10/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 13
3800,Kota Ibushi vs. Minoru Suzuki,10/10/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 13
3801,Kazuchika Okada vs. Shingo Takagi,10/10/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 13
3802,Taichi vs. Will Ospreay,10/10/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 13
3803,Yota Tsuji vs. Yuya Uemura,10/10/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 13
3804,"Adrian Quest, Barrett Brown & Fred Rosser vs. Blake Christian, Logan Riegel & Misterioso Jr.",10/09/2020,New Japan Pro Wrestling,Six Man Tag Team,NJPW STRONG #10 - Lion's Break: Crown - Tag 3
3805,"ACH, David Finlay, Jeff Cobb, Karl Fredericks, Rocky Romero & TJP vs. Chase Owens, Hikuleo, Jay White, KENTA, Tama Tonga & Tanga Loa",10/09/2020,New Japan Pro Wrestling,12 Man Tag Team Elimination,NJPW STRONG #10 - Lion's Break: Crown - Tag 3
3806,"Adrian Quest, Barrett Brown & Fred Rosser vs. Blake Christian, Logan Riegel & Misterioso",10/09/2020,New Japan Pro Wrestling,Six Man Tag Team,NJPW STRONG #10 - Lion's Break: Crown - Tag 3
3807,Clark Connors vs. Danny Limelight,10/09/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #10 - Lion's Break: Crown - Tag 3
3808,Gabriel Kidd vs. Yuya Uemura,10/08/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 12
3809,Toru Yano vs. Zack Sabre Jr.,10/08/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 12
3810,Juice Robinson vs. Tetsuya Naito,10/08/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 12
3811,KENTA vs. SANADA,10/08/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 12
3812,Hirooki Goto vs. YOSHI-HASHI,10/08/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 12
3813,EVIL vs. Hiroshi Tanahashi,10/08/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 12
3814,Kota Ibushi vs. Shingo Takagi,10/07/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 11
3815,Minoru Suzuki vs. Will Ospreay,10/07/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 11
3816,Tomohiro Ishii vs. Yujiro Takahashi,10/07/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 11
3817,Gabriel Kidd vs. Yota Tsuji,10/07/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 11
3818,Jeff Cobb vs. Kazuchika Okada,10/07/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 11
3819,Jay White vs. Taichi,10/07/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 11
3820,Hiroshi Tanahashi vs. KENTA,10/06/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 10
3821,Tetsuya Naito vs. YOSHI-HASHI,10/06/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 10
3822,SANADA vs. Zack Sabre Jr.,10/06/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 10
3823,Yota Tsuji vs. Yuya Uemura,10/06/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 10
3824,EVIL vs. Juice Robinson,10/06/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 10
3825,Kota Ibushi vs. Will Ospreay,10/05/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 9
3826,Taichi vs. Tomohiro Ishii,10/05/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 9
3827,Jay White vs. Jeff Cobb,10/05/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 9
3828,Kazuchika Okada vs. Minoru Suzuki,10/05/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 9
3829,Shingo Takagi vs. Yujiro Takahashi,10/05/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 9
3830,Gabriel Kidd vs. Yuya Uemura,10/05/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 9
3831,Clark Connors vs. Logan Riegel,10/02/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #9 - Lion's Break: Crown - Tag 2
3832,"Chase Owens, Hikuleo, Jay White & KENTA vs. David Finlay, Jeff Cobb, Misterioso Jr. & Rocky Romero",10/02/2020,New Japan Pro Wrestling,Eight Man Tag Team,NJPW STRONG #9 - Lion's Break: Crown - Tag 2
3833,"Chase Owens, Hikuleo, Jay White & KENTA vs. David Finlay, Jeff Cobb, Misterioso & Rocky Romero",10/02/2020,New Japan Pro Wrestling,Eight Man Tag Team,NJPW STRONG #9 - Lion's Break: Crown - Tag 2
3834,Brody King & Flip Gordon vs. Karl Fredericks & TJP,10/02/2020,New Japan Pro Wrestling,Tag Team,NJPW STRONG #9 - Lion's Break: Crown - Tag 2
3835,Blake Christian vs. Danny Limelight,10/02/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #9 - Lion's Break: Crown - Tag 2
3836,Hiroshi Tanahashi vs. YOSHI-HASHI,10/01/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 8
3837,EVIL vs. KENTA,10/01/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 8
3838,SANADA vs. Tetsuya Naito,10/01/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 8
3839,Gabriel Kidd vs. Yota Tsuji,10/01/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 8
3840,Juice Robinson vs. Toru Yano,10/01/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 8
3841,Shingo Takagi vs. Tomohiro Ishii,09/30/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 7
3842,Minoru Suzuki vs. Yujiro Takahashi,09/30/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 7
3843,Jeff Cobb vs. Kota Ibushi,09/30/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 7
3844,Kazuchika Okada vs. Taichi,09/30/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 7
3845,Jay White vs. Will Ospreay,09/30/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 7
3846,Yota Tsuji vs. Yuya Uemura,09/30/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 7
3847,KENTA vs. Zack Sabre Jr.,09/29/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 6
3848,SANADA vs. YOSHI-HASHI,09/29/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 6
3849,Gabriel Kidd vs. Yuya Uemura,09/29/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 6
3850,Hiroshi Tanahashi vs. Juice Robinson,09/29/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 6
3851,Hirooki Goto vs. Tetsuya Naito,09/29/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 6
3852,Shingo Takagi vs. Will Ospreay,09/27/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 5
3853,Kota Ibushi vs. Tomohiro Ishii,09/27/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 5
3854,Taichi vs. Yujiro Takahashi,09/27/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 5
3855,Jeff Cobb vs. Minoru Suzuki,09/27/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 5
3856,Jay White vs. Kazuchika Okada,09/27/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 5
3857,Gabriel Kidd vs. Yota Tsuji,09/27/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 5
3858,Logan Riegel vs. The DKC,09/25/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #8 - Lion's Break: Crown - Tag 1
3859,Clark Connors vs. Jordan Clearwater,09/25/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #8 - Lion's Break: Crown - Tag 1
3860,Barrett Brown vs. Danny Limelight,09/25/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #8 - Lion's Break: Crown - Tag 1
3861,Adrian Quest vs. Blake Christian,09/25/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #8 - Lion's Break: Crown - Tag 1
3862,EVIL vs. YOSHI-HASHI,09/24/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 4
3863,Hirooki Goto vs. SANADA,09/24/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 4
3864,Hiroshi Tanahashi vs. Toru Yano,09/24/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 4
3865,Juice Robinson vs. KENTA,09/24/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 4
3866,Tetsuya Naito vs. Zack Sabre Jr.,09/24/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 4
3867,Yota Tsuji vs. Yuya Uemura,09/24/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 4
3868,Jeff Cobb vs. Shingo Takagi,09/23/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 3
3869,Tomohiro Ishii vs. Will Ospreay,09/23/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 3
3870,Kazuchika Okada vs. Yujiro Takahashi,09/23/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 3
3871,Minoru Suzuki vs. Taichi,09/23/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 3
3872,Jay White vs. Kota Ibushi,09/23/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 3
3873,Gabriel Kidd vs. Yuya Uemura,09/23/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 3
3874,Hiroshi Tanahashi vs. Tetsuya Naito,09/20/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 2
3875,Hirooki Goto vs. KENTA,09/20/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 2
3876,EVIL vs. Zack Sabre Jr.,09/20/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 2
3877,SANADA vs. Toru Yano,09/20/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 2
3878,Juice Robinson vs. YOSHI-HASHI,09/20/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 2
3879,Gabriel Kidd vs. Yota Tsuji,09/20/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 2
3880,Will Ospreay vs. Yujiro Takahashi,09/19/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 1
3881,Jeff Cobb vs. Taichi,09/19/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 1
3882,Minoru Suzuki vs. Tomohiro Ishii,09/19/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 1
3883,Jay White vs. Shingo Takagi,09/19/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 1
3884,Kazuchika Okada vs. Kota Ibushi,09/19/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 1
3885,Yota Tsuji vs. Yuya Uemura,09/19/2020,New Japan Pro Wrestling,Singles,NJPW G1 Climax 2020 - Tag 1
3886,"Adrian Quest, Clark Connors, Danny Limelight & Logan Riegel vs. Barrett Brown, Blake Christian, Jordan Clearwater & The DKC",09/18/2020,New Japan Pro Wrestling,Eight Man Tag Team,NJPW STRONG #7 - Road To Lion's Break: Crown
3887,Fred Rosser & Misterioso Jr. vs. PJ Black & Rocky Romero,09/18/2020,New Japan Pro Wrestling,Tag Team,NJPW STRONG #7 - Road To Lion's Break: Crown
3888,ACH & Alex Zayne vs. Tama Tonga & Tanga Loa,09/18/2020,New Japan Pro Wrestling,Tag Team,NJPW STRONG #7 - Road To Lion's Break: Crown
3889,Fred Rosser & Misterioso vs. PJ Black & Rocky Romero,09/18/2020,New Japan Pro Wrestling,Tag Team,NJPW STRONG #7 - Road To Lion's Break: Crown
3890,David Finlay & PJ Black vs. Tama Tonga & Tanga Loa,09/11/2020,New Japan Pro Wrestling,Tag Team,NJPW STRONG #6 - Fighting Spirit Unleashed 2020 - Tag 2
3891,Jeff Cobb vs. KENTA,09/11/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #6 - Fighting Spirit Unleashed 2020 - Tag 2
3892,ACH & TJP vs. Adrian Quest & Logan Riegel,09/11/2020,New Japan Pro Wrestling,Tag Team,NJPW STRONG #6 - Fighting Spirit Unleashed 2020 - Tag 2
3893,Danny Limelight vs. Rocky Romero,09/11/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #6 - Fighting Spirit Unleashed 2020 - Tag 2
3894,"Hirooki Goto, Tomohiro Ishii & YOSHI-HASHI vs. Kazuchika Okada, SHO & Toru Yano",09/11/2020,New Japan Pro Wrestling,Six Man Tag Team,NJPW New Japan Road 2020 - Tag 10
3895,BUSHI & Hiromu Takahashi vs. El Desperado & Yoshinobu Kanemaru,09/11/2020,New Japan Pro Wrestling,Tag Team,NJPW New Japan Road 2020 - Tag 10
3896,BUSHI & Hiromu Takahashi vs. El Desperado & Yoshinobu Kanemaru,09/09/2020,New Japan Pro Wrestling,Tag Team,NJPW New Japan Road 2020 - Tag 9
3897,Gedo & Taiji Ishimori vs. Master Wato & Ryusuke Taguchi,09/09/2020,New Japan Pro Wrestling,Tag Team,NJPW New Japan Road 2020 - Tag 9
3898,"Gabriel Kidd, Hirooki Goto, Tomohiro Ishii & YOSHI-HASHI vs. Kazuchika Okada, SHO, Toru Yano & Yota Tsuji",09/06/2020,New Japan Pro Wrestling,Eight Man Tag Team,NJPW New Japan Road 2020 - Tag 7
3899,El Desperado & Yoshinobu Kanemaru vs. Gedo & Taiji Ishimori,09/06/2020,New Japan Pro Wrestling,Tag Team,NJPW New Japan Road 2020 - Tag 7
3900,BUSHI & Hiromu Takahashi vs. Master Wato & Ryusuke Taguchi,09/06/2020,New Japan Pro Wrestling,Tag Team,NJPW New Japan Road 2020 - Tag 7
3901,BUSHI & Hiromu Takahashi vs. Gedo & Taiji Ishimori,09/05/2020,New Japan Pro Wrestling,Tag Team,NJPW New Japan Road 2020 - Tag 6
3902,El Desperado & Yoshinobu Kanemaru vs. Master Wato & Ryusuke Taguchi,09/05/2020,New Japan Pro Wrestling,Tag Team,NJPW New Japan Road 2020 - Tag 6
3903,Karl Fredericks vs. Misterioso,09/04/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #5 - Fighting Spirit Unleashed 2020 - Tag 1
3904,Alex Zayne & Fred Rosser vs. Clark Connors & The DKC,09/04/2020,New Japan Pro Wrestling,Tag Team,NJPW STRONG #5 - Fighting Spirit Unleashed 2020 - Tag 1
3905,Karl Fredericks vs. Misterioso Jr.,09/04/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #5 - Fighting Spirit Unleashed 2020 - Tag 1
3906,Brody King vs. Hikuleo,09/04/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #5 - Fighting Spirit Unleashed 2020 - Tag 1
3907,Flip Gordon vs. Jay White,09/04/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #5 - Fighting Spirit Unleashed 2020 - Tag 1
3908,Minoru Suzuki vs. Shingo Takagi,08/29/2020,New Japan Pro Wrestling,Singles,NJPW Summer Struggle in Jingu
3909,Hiromu Takahashi vs. Taiji Ishimori,08/29/2020,New Japan Pro Wrestling,Singles,NJPW Summer Struggle in Jingu
3910,Hiroshi Tanahashi & Kota Ibushi vs. Taichi & Zack Sabre Jr.,08/29/2020,New Japan Pro Wrestling,Tag Team,NJPW Summer Struggle in Jingu
3911,EVIL vs. Tetsuya Naito,08/29/2020,New Japan Pro Wrestling,Singles,NJPW Summer Struggle in Jingu
3912,Master Wato vs. Yoshinobu Kanemaru,08/29/2020,New Japan Pro Wrestling,Singles,NJPW Summer Struggle in Jingu
3913,El Desperado vs. Kazuchika Okada vs. SANADA vs. Toru Yano,08/29/2020,New Japan Pro Wrestling,Four Way,NJPW Summer Struggle in Jingu
3914,Danny Limelight vs. Jordan Clearwater,08/28/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #4 - Road To Fighting Spirit Unleashed 2020
3915,"ACH, Clark Connors, Karl Fredericks & TJP vs. Adrian Quest, Barrett Brown, Blake Christian & Misterioso Jr.",08/28/2020,New Japan Pro Wrestling,Eight Man Tag Team,NJPW STRONG #4 - Road To Fighting Spirit Unleashed 2020
3916,Chase Owens vs. PJ Black,08/28/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #4 - Road To Fighting Spirit Unleashed 2020
3917,"ACH, Clark Connors, Karl Fredericks & TJP vs. Adrian Quest, Barrett Brown, Blake Christian & Misterioso",08/28/2020,New Japan Pro Wrestling,Eight Man Tag Team,NJPW STRONG #4 - Road To Fighting Spirit Unleashed 2020
3918,Yota Tsuji vs. Yuya Uemura,08/27/2020,New Japan Pro Wrestling,Singles,NJPW Summer Struggle 2020 - Tag 13
3919,"BUSHI, SANADA & Shingo Takagi vs. DOUKI, El Desperado & Minoru Suzuki",08/27/2020,New Japan Pro Wrestling,Six Man Tag Team,NJPW Summer Struggle 2020 - Tag 13
3920,EVIL & Taiji Ishimori vs. Hiromu Takahashi & Tetsuya Naito,08/27/2020,New Japan Pro Wrestling,Tag Team,NJPW Summer Struggle 2020 - Tag 13
3921,SANADA vs. SHO,08/26/2020,New Japan Pro Wrestling,Submission,NJPW Summer Struggle 2020 - Tag 12
3922,El Desperado vs. Satoshi Kojima,08/26/2020,New Japan Pro Wrestling,No Finishers,NJPW Summer Struggle 2020 - Tag 12
3923,"Gedo, Jado & Yujiro Takahashi vs. Kazuchika Okada",08/26/2020,New Japan Pro Wrestling,Three On One Handicap,NJPW Summer Struggle 2020 - Tag 12
3924,Adrian Quest & Rocky Romero vs. Danny Limelight & The DKC,08/21/2020,New Japan Pro Wrestling,Tag Team,NJPW STRONG #3 - New Japan Cup USA 2020 - Tag 3
3925,David Finlay vs. KENTA,08/21/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #3 - New Japan Cup USA 2020 - Tag 3
3926,Brody King & Flip Gordon vs. Chase Owens & Jay White,08/21/2020,New Japan Pro Wrestling,Tag Team,NJPW STRONG #3 - New Japan Cup USA 2020 - Tag 3
3927,"ACH, Alex Zayne & TJP vs. Blake Christian, Misterioso & PJ Black",08/14/2020,New Japan Pro Wrestling,Six Man Tag Team,NJPW STRONG #2 - New Japan Cup USA 2020 - Tag 2
3928,Jeff Cobb vs. KENTA,08/14/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #2 - New Japan Cup USA 2020 - Tag 2
3929,"ACH, Alex Zayne & TJP vs. Blake Christian, Misterioso Jr. & PJ Black",08/14/2020,New Japan Pro Wrestling,Six Man Tag Team,NJPW STRONG #2 - New Japan Cup USA 2020 - Tag 2
3930,David Finlay vs. Tama Tonga,08/14/2020,New Japan Pro Wrestling,Singles,NJPW STRONG #2 - New Japan Cup USA 2020 - Tag 2
3931,Barrett Brown & Logan Riegel vs. Clark Connors & Jordan Clearwater,08/14/2020,New Japan Pro Wrestling,Tag Team,NJPW STRONG #2 - New Japan Cup USA 2020 - Tag 2
3932,"El Desperado, Taichi, Yoshinobu Kanemaru & Zack Sabre Jr. vs. Hiroshi Tanahashi, Hiroyoshi Tenzan, Kota Ibushi & Master Wato",08/09/2020,New Japan Pro Wrestling,Eight Man Tag Team,NJPW Summer Struggle 2020 - Tag 8
